nox,tz=0,v=1.5
1688201760,1.170e-01,1.158e+01,1.170e+01
1688201820,1.230e-01,1.184e+01,1.197e+01
1688201880,1.300e-01,1.216e+01,1.229e+01
1688201940,1.320e-01,1.251e+01,1.264e+01
1688202000,1.420e-01,1.287e+01,1.301e+01
1688202060,1.540e-01,1.326e+01,1.341e+01
1688202120,1.610e-01,1.364e+01,1.381e+01
1688202180,1.780e-01,1.397e+01,1.415e+01
1688202240,1.840e-01,1.420e+01,1.438e+01
1688202300,1.890e-01,1.439e+01,1.458e+01
1688202360,1.970e-01,1.460e+01,1.480e+01
1688202420,2.060e-01,1.472e+01,1.493e+01
1688202480,2.110e-01,1.482e+01,1.503e+01
1688202540,2.050e-01,1.487e+01,1.508e+01
1688202600,2.050e-01,1.490e+01,1.511e+01
1688202660,1.970e-01,1.490e+01,1.509e+01
1688202720,1.950e-01,1.496e+01,1.515e+01
1688202780,1.890e-01,1.499e+01,1.518e+01
1688202840,1.830e-01,1.492e+01,1.510e+01
1688202900,1.790e-01,1.488e+01,1.506e+01
1688202960,1.750e-01,1.483e+01,1.500e+01
1688203020,1.810e-01,1.477e+01,1.495e+01
1688203080,1.860e-01,1.469e+01,1.488e+01
1688203140,1.910e-01,1.463e+01,1.482e+01
1688203200,1.890e-01,1.458e+01,1.477e+01
1688203260,1.940e-01,1.455e+01,1.474e+01
1688203320,1.860e-01,1.455e+01,1.474e+01
1688203380,1.790e-01,1.456e+01,1.474e+01
1688203440,1.770e-01,1.466e+01,1.484e+01
1688203500,1.690e-01,1.478e+01,1.495e+01
1688203560,1.680e-01,1.501e+01,1.517e+01
1688203620,1.790e-01,1.528e+01,1.546e+01
1688203680,1.790e-01,1.553e+01,1.571e+01
1688203740,1.750e-01,1.581e+01,1.599e+01
1688203800,1.850e-01,1.621e+01,1.639e+01
1688203860,1.950e-01,1.664e+01,1.683e+01
1688203920,2.050e-01,1.700e+01,1.720e+01
1688203980,2.120e-01,1.747e+01,1.768e+01
1688204040,2.120e-01,1.788e+01,1.809e+01
1688204100,2.030e-01,1.818e+01,1.838e+01
1688204160,1.990e-01,1.847e+01,1.867e+01
1688204220,2.000e-01,1.869e+01,1.889e+01
1688204280,1.950e-01,1.884e+01,1.904e+01
1688204340,1.880e-01,1.892e+01,1.911e+01
1688204400,1.850e-01,1.885e+01,1.903e+01
1688204460,1.830e-01,1.861e+01,1.879e+01
1688204520,1.720e-01,1.834e+01,1.851e+01
1688204580,1.730e-01,1.802e+01,1.819e+01
1688204640,1.800e-01,1.762e+01,1.780e+01
1688204700,1.760e-01,1.724e+01,1.741e+01
1688204760,1.720e-01,1.684e+01,1.701e+01
1688204820,1.670e-01,1.636e+01,1.653e+01
1688204880,1.570e-01,1.603e+01,1.618e+01
1688204940,1.550e-01,1.574e+01,1.590e+01
1688205000,1.550e-01,1.550e+01,1.566e+01
1688205060,1.470e-01,1.536e+01,1.550e+01
1688205120,1.400e-01,1.518e+01,1.532e+01
1688205180,1.410e-01,1.499e+01,1.513e+01
1688205240,1.370e-01,1.485e+01,1.498e+01
1688205300,1.360e-01,1.472e+01,1.486e+01
1688205360,1.320e-01,1.461e+01,1.474e+01
1688205420,1.320e-01,1.454e+01,1.467e+01
1688205480,1.360e-01,1.451e+01,1.465e+01
1688205540,1.340e-01,1.451e+01,1.464e+01
1688205600,1.350e-01,1.456e+01,1.470e+01
1688205660,1.390e-01,1.459e+01,1.473e+01
1688205720,1.430e-01,1.467e+01,1.481e+01
1688205780,1.440e-01,1.481e+01,1.495e+01
1688205840,1.490e-01,1.496e+01,1.511e+01
1688205900,1.440e-01,1.508e+01,1.523e+01
1688205960,1.440e-01,1.527e+01,1.542e+01
1688206020,1.520e-01,1.551e+01,1.567e+01
1688206080,1.680e-01,1.591e+01,1.608e+01
1688206140,2.200e-01,1.665e+01,1.687e+01
1688206200,3.470e-01,1.775e+01,1.810e+01
1688206260,3.970e-01,1.884e+01,1.923e+01
1688206320,4.060e-01,1.966e+01,2.007e+01
1688206380,4.090e-01,2.000e+01,2.040e+01
1688206440,4.180e-01,2.020e+01,2.062e+01
1688206500,4.480e-01,2.045e+01,2.089e+01
1688206560,1.101e+00,2.064e+01,2.175e+01
1688206620,1.506e+00,2.019e+01,2.169e+01
1688206680,1.557e+00,1.906e+01,2.061e+01
1688206740,1.593e+00,1.786e+01,1.945e+01
1688206800,1.632e+00,1.682e+01,1.845e+01
1688206860,1.652e+00,1.622e+01,1.787e+01
1688206920,1.635e+00,1.541e+01,1.705e+01
1688206980,1.557e+00,1.463e+01,1.619e+01
1688207040,7.970e-01,1.387e+01,1.466e+01
1688207100,5.480e-01,1.364e+01,1.419e+01
1688207160,4.470e-01,1.349e+01,1.394e+01
1688207220,4.010e-01,1.330e+01,1.370e+01
1688207280,3.930e-01,1.326e+01,1.366e+01
1688207340,3.930e-01,1.315e+01,1.354e+01
1688207400,3.880e-01,1.305e+01,1.344e+01
1688207460,3.700e-01,1.304e+01,1.341e+01
1688207520,2.980e-01,1.300e+01,1.330e+01
1688207580,2.280e-01,1.297e+01,1.320e+01
1688207640,2.010e-01,1.302e+01,1.322e+01
1688207700,1.750e-01,1.312e+01,1.329e+01
1688207760,1.560e-01,1.310e+01,1.325e+01
1688207820,1.790e-01,1.321e+01,1.339e+01
1688207880,2.670e-01,1.335e+01,1.361e+01
1688207940,4.490e-01,1.345e+01,1.390e+01
1688208000,5.930e-01,1.347e+01,1.407e+01
1688208060,6.410e-01,1.339e+01,1.403e+01
1688208120,6.660e-01,1.326e+01,1.393e+01
1688208180,7.070e-01,1.326e+01,1.397e+01
1688208240,7.470e-01,1.340e+01,1.415e+01
1688208300,7.610e-01,1.363e+01,1.439e+01
1688208360,6.620e-01,1.386e+01,1.452e+01
1688208420,5.000e-01,1.393e+01,1.443e+01
1688208480,3.930e-01,1.404e+01,1.443e+01
1688208540,3.890e-01,1.422e+01,1.461e+01
1688208600,6.030e-01,1.472e+01,1.532e+01
1688208660,8.240e-01,1.526e+01,1.609e+01
1688208720,8.630e-01,1.541e+01,1.627e+01
1688208780,8.540e-01,1.520e+01,1.605e+01
1688208840,8.630e-01,1.491e+01,1.578e+01
1688208900,8.610e-01,1.444e+01,1.530e+01
1688208960,8.470e-01,1.398e+01,1.482e+01
1688209020,8.140e-01,1.357e+01,1.439e+01
1688209080,5.610e-01,1.289e+01,1.345e+01
1688209140,3.530e-01,1.213e+01,1.249e+01
1688209200,3.130e-01,1.170e+01,1.201e+01
1688209260,2.930e-01,1.138e+01,1.167e+01
1688209320,2.750e-01,1.101e+01,1.128e+01
1688209380,2.680e-01,1.065e+01,1.092e+01
1688209440,2.710e-01,1.036e+01,1.063e+01
1688209500,2.750e-01,1.012e+01,1.039e+01
1688209560,2.870e-01,9.960e+00,1.025e+01
1688209620,2.830e-01,9.840e+00,1.013e+01
1688209680,2.810e-01,9.690e+00,9.970e+00
1688209740,2.960e-01,9.600e+00,9.900e+00
1688209800,3.230e-01,9.690e+00,1.001e+01
1688209860,3.870e-01,9.970e+00,1.036e+01
1688209920,4.100e-01,1.011e+01,1.052e+01
1688209980,4.130e-01,1.013e+01,1.054e+01
1688210040,3.970e-01,1.004e+01,1.044e+01
1688210100,3.910e-01,9.930e+00,1.033e+01
1688210160,3.920e-01,9.870e+00,1.026e+01
1688210220,3.800e-01,9.730e+00,1.011e+01
1688210280,3.640e-01,9.550e+00,9.920e+00
1688210340,3.290e-01,9.370e+00,9.700e+00
1688210400,3.480e-01,9.400e+00,9.750e+00
1688210460,3.370e-01,9.430e+00,9.760e+00
1688210520,3.200e-01,9.440e+00,9.760e+00
1688210580,3.160e-01,9.550e+00,9.860e+00
1688210640,3.210e-01,9.970e+00,1.029e+01
1688210700,3.270e-01,1.076e+01,1.109e+01
1688210760,3.220e-01,1.154e+01,1.186e+01
1688210820,2.900e-01,1.212e+01,1.241e+01
1688210880,2.440e-01,1.247e+01,1.272e+01
1688210940,2.360e-01,1.278e+01,1.302e+01
1688211000,2.440e-01,1.304e+01,1.328e+01
1688211060,2.400e-01,1.328e+01,1.352e+01
1688211120,2.330e-01,1.326e+01,1.349e+01
1688211180,2.200e-01,1.298e+01,1.320e+01
1688211240,2.220e-01,1.266e+01,1.288e+01
1688211300,2.220e-01,1.236e+01,1.258e+01
1688211360,2.290e-01,1.214e+01,1.237e+01
1688211420,2.340e-01,1.210e+01,1.233e+01
1688211480,2.510e-01,1.216e+01,1.241e+01
1688211540,2.620e-01,1.207e+01,1.234e+01
1688211600,2.650e-01,1.191e+01,1.218e+01
1688211660,2.640e-01,1.167e+01,1.193e+01
1688211720,2.530e-01,1.148e+01,1.173e+01
1688211780,2.600e-01,1.135e+01,1.161e+01
1688211840,2.600e-01,1.122e+01,1.148e+01
1688211900,2.490e-01,1.097e+01,1.122e+01
1688211960,2.180e-01,1.071e+01,1.093e+01
1688212020,2.110e-01,1.050e+01,1.071e+01
1688212080,2.070e-01,1.035e+01,1.055e+01
1688212140,2.060e-01,1.025e+01,1.045e+01
1688212200,2.120e-01,1.012e+01,1.033e+01
1688212260,2.270e-01,1.006e+01,1.029e+01
1688212320,2.310e-01,1.002e+01,1.025e+01
1688212380,2.400e-01,1.006e+01,1.030e+01
1688212440,2.530e-01,1.011e+01,1.036e+01
1688212500,2.610e-01,1.015e+01,1.041e+01
1688212560,2.820e-01,1.018e+01,1.046e+01
1688212620,3.040e-01,1.016e+01,1.046e+01
1688212680,3.270e-01,1.016e+01,1.048e+01
1688212740,3.370e-01,1.007e+01,1.041e+01
1688212800,3.590e-01,9.980e+00,1.034e+01
1688212860,3.690e-01,9.830e+00,1.020e+01
1688212920,3.920e-01,9.690e+00,1.008e+01
1688212980,4.090e-01,9.580e+00,9.990e+00
1688213040,4.160e-01,9.550e+00,9.960e+00
1688213100,4.430e-01,9.550e+00,9.990e+00
1688213160,4.670e-01,9.620e+00,1.008e+01
1688213220,4.940e-01,9.710e+00,1.020e+01
1688213280,5.240e-01,9.770e+00,1.029e+01
1688213340,5.550e-01,9.790e+00,1.035e+01
1688213400,5.720e-01,9.820e+00,1.039e+01
1688213460,5.940e-01,9.770e+00,1.037e+01
1688213520,6.150e-01,9.690e+00,1.031e+01
1688213580,6.170e-01,9.540e+00,1.016e+01
1688213640,6.180e-01,9.330e+00,9.950e+00
1688213700,6.190e-01,9.160e+00,9.770e+00
1688213760,6.320e-01,9.010e+00,9.640e+00
1688213820,6.610e-01,8.910e+00,9.570e+00
1688213880,6.930e-01,8.860e+00,9.550e+00
1688213940,7.260e-01,8.860e+00,9.590e+00
1688214000,7.570e-01,8.920e+00,9.680e+00
1688214060,8.000e-01,9.000e+00,9.800e+00
1688214120,8.570e-01,9.140e+00,9.990e+00
1688214180,9.400e-01,9.320e+00,1.026e+01
1688214240,1.061e+00,9.620e+00,1.068e+01
1688214300,1.211e+00,1.000e+01,1.121e+01
1688214360,1.342e+00,1.030e+01,1.165e+01
1688214420,1.591e+00,1.077e+01,1.236e+01
1688214480,1.954e+00,1.134e+01,1.329e+01
1688214540,2.492e+00,1.213e+01,1.462e+01
1688214600,3.099e+00,1.294e+01,1.604e+01
1688214660,3.644e+00,1.366e+01,1.731e+01
1688214720,4.053e+00,1.409e+01,1.814e+01
1688214780,4.402e+00,1.446e+01,1.886e+01
1688214840,4.659e+00,1.452e+01,1.918e+01
1688214900,4.766e+00,1.425e+01,1.901e+01
1688214960,4.535e+00,1.348e+01,1.802e+01
1688215020,4.169e+00,1.255e+01,1.672e+01
1688215080,3.805e+00,1.150e+01,1.530e+01
1688215140,3.603e+00,1.091e+01,1.452e+01
1688215200,3.471e+00,1.043e+01,1.390e+01
1688215260,3.435e+00,9.990e+00,1.343e+01
1688215320,4.908e+00,1.477e+01,1.968e+01
1688215380,6.491e+00,1.256e+01,1.905e+01
1688215440,4.651e+00,1.063e+01,1.528e+01
1688215500,5.459e+00,1.370e+01,1.915e+01
1688215560,5.585e+00,1.380e+01,1.939e+01
1688215620,5.272e+00,1.331e+01,1.858e+01
1688215680,4.904e+00,1.278e+01,1.768e+01
1688215740,4.510e+00,1.216e+01,1.667e+01
1688215800,4.187e+00,1.164e+01,1.583e+01
1688215860,3.802e+00,1.102e+01,1.482e+01
1688215920,3.457e+00,1.049e+01,1.394e+01
1688215980,3.124e+00,1.009e+01,1.321e+01
1688216040,2.839e+00,9.720e+00,1.256e+01
1688216100,2.795e+00,9.670e+00,1.246e+01
1688216160,2.829e+00,9.650e+00,1.248e+01
1688216220,2.865e+00,9.680e+00,1.254e+01
1688216280,3.004e+00,9.730e+00,1.274e+01
1688216340,3.256e+00,9.960e+00,1.321e+01
1688216400,3.364e+00,1.001e+01,1.338e+01
1688216460,3.352e+00,9.850e+00,1.321e+01
1688216520,3.383e+00,9.800e+00,1.318e+01
1688216580,3.404e+00,9.770e+00,1.318e+01
1688216640,3.481e+00,9.800e+00,1.328e+01
1688216700,3.635e+00,9.780e+00,1.342e+01
1688216760,3.536e+00,9.700e+00,1.324e+01
1688216820,3.392e+00,9.460e+00,1.285e+01
1688216880,3.411e+00,9.320e+00,1.273e+01
1688216940,6.258e+00,8.120e+00,1.437e+01
1688217000,2.961e+00,7.919e+00,1.088e+01
1688217060,3.826e+00,8.570e+00,1.239e+01
1688217120,5.326e+00,9.500e+00,1.483e+01
1688217180,5.154e+00,9.740e+00,1.489e+01
1688217240,5.074e+00,9.660e+00,1.473e+01
1688217300,4.968e+00,9.630e+00,1.460e+01
1688217360,4.764e+00,9.460e+00,1.423e+01
1688217420,4.519e+00,9.260e+00,1.378e+01
1688217480,4.453e+00,9.110e+00,1.357e+01
1688217540,4.237e+00,8.940e+00,1.318e+01
1688217600,4.118e+00,8.740e+00,1.285e+01
1688217660,4.460e+00,8.830e+00,1.329e+01
1688217720,4.603e+00,8.990e+00,1.360e+01
1688217780,4.450e+00,8.740e+00,1.319e+01
1688217840,4.382e+00,8.530e+00,1.292e+01
1688217900,4.316e+00,8.490e+00,1.281e+01
1688217960,4.265e+00,8.300e+00,1.256e+01
1688218020,4.374e+00,8.230e+00,1.260e+01
1688218080,4.241e+00,8.200e+00,1.244e+01
1688218140,3.577e+00,7.733e+00,1.131e+01
1688218200,3.646e+00,7.436e+00,1.108e+01
1688218260,3.639e+00,7.382e+00,1.102e+01
1688218320,3.675e+00,7.406e+00,1.108e+01
1688218380,3.661e+00,7.265e+00,1.093e+01
1688218440,3.544e+00,7.295e+00,1.084e+01
1688218500,3.418e+00,7.215e+00,1.063e+01
1688218560,3.379e+00,7.129e+00,1.051e+01
1688218620,3.322e+00,7.223e+00,1.055e+01
1688218680,3.171e+00,7.218e+00,1.039e+01
1688218740,3.176e+00,7.164e+00,1.034e+01
1688218800,3.168e+00,7.149e+00,1.032e+01
1688218860,3.154e+00,7.146e+00,1.030e+01
1688218920,3.081e+00,7.062e+00,1.014e+01
1688218980,3.098e+00,7.048e+00,1.015e+01
1688219040,3.197e+00,7.144e+00,1.034e+01
1688219100,3.162e+00,7.158e+00,1.032e+01
1688219160,3.210e+00,7.235e+00,1.044e+01
1688219220,3.269e+00,7.374e+00,1.064e+01
1688219280,3.304e+00,7.362e+00,1.067e+01
1688219340,3.319e+00,7.354e+00,1.067e+01
1688219400,3.316e+00,7.244e+00,1.056e+01
1688219460,3.246e+00,7.119e+00,1.037e+01
1688219520,3.165e+00,6.890e+00,1.006e+01
1688219580,3.131e+00,6.729e+00,9.860e+00
1688219640,3.010e+00,6.518e+00,9.530e+00
1688219700,2.911e+00,6.275e+00,9.190e+00
1688219760,2.816e+00,6.193e+00,9.010e+00
1688219820,2.757e+00,6.169e+00,8.930e+00
1688219880,2.730e+00,6.158e+00,8.890e+00
1688219940,2.711e+00,6.162e+00,8.870e+00
1688220000,2.673e+00,6.186e+00,8.860e+00
1688220060,2.667e+00,6.191e+00,8.860e+00
1688220120,2.636e+00,6.109e+00,8.750e+00
1688220180,2.622e+00,6.019e+00,8.640e+00
1688220240,2.639e+00,5.943e+00,8.580e+00
1688220300,2.629e+00,5.867e+00,8.500e+00
1688220360,2.623e+00,5.817e+00,8.440e+00
1688220420,2.607e+00,5.712e+00,8.320e+00
1688220480,2.545e+00,5.590e+00,8.130e+00
1688220540,2.561e+00,5.494e+00,8.060e+00
1688220600,2.683e+00,5.640e+00,8.320e+00
1688220660,2.714e+00,5.694e+00,8.410e+00
1688220720,2.713e+00,5.695e+00,8.410e+00
1688220780,2.711e+00,5.708e+00,8.420e+00
1688220840,2.706e+00,5.659e+00,8.360e+00
1688220900,2.700e+00,5.653e+00,8.350e+00
1688220960,2.684e+00,5.654e+00,8.340e+00
1688221020,2.604e+00,5.604e+00,8.210e+00
1688221080,2.564e+00,5.537e+00,8.100e+00
1688221140,2.635e+00,5.685e+00,8.320e+00
1688221200,2.633e+00,5.643e+00,8.280e+00
1688221260,2.624e+00,5.614e+00,8.240e+00
1688221320,2.597e+00,5.625e+00,8.220e+00
1688221380,2.560e+00,5.577e+00,8.140e+00
1688221440,2.538e+00,5.518e+00,8.060e+00
1688221500,2.522e+00,5.476e+00,7.998e+00
1688221560,2.423e+00,5.299e+00,7.723e+00
1688221620,2.302e+00,5.039e+00,7.341e+00
1688221680,2.314e+00,4.968e+00,7.282e+00
1688221740,2.299e+00,4.966e+00,7.265e+00
1688221800,2.290e+00,4.940e+00,7.229e+00
1688221860,2.296e+00,4.927e+00,7.224e+00
1688221920,2.283e+00,4.911e+00,7.195e+00
1688221980,2.258e+00,4.904e+00,7.163e+00
1688222040,2.202e+00,4.907e+00,7.109e+00
1688222100,2.162e+00,4.884e+00,7.046e+00
1688222160,2.056e+00,4.791e+00,6.848e+00
1688222220,2.047e+00,4.779e+00,6.826e+00
1688222280,2.010e+00,4.763e+00,6.774e+00
1688222340,2.037e+00,4.715e+00,6.752e+00
1688222400,2.108e+00,4.769e+00,6.877e+00
1688222460,2.116e+00,4.756e+00,6.871e+00
1688222520,2.191e+00,4.767e+00,6.958e+00
1688222580,2.257e+00,4.839e+00,7.095e+00
1688222640,2.281e+00,4.855e+00,7.135e+00
1688222700,2.271e+00,4.778e+00,7.049e+00
1688222760,2.278e+00,4.772e+00,7.051e+00
1688222820,2.203e+00,4.812e+00,7.015e+00
1688222880,2.138e+00,4.746e+00,6.883e+00
1688222940,2.102e+00,4.695e+00,6.797e+00
1688223000,2.009e+00,4.637e+00,6.646e+00
1688223060,1.983e+00,4.584e+00,6.567e+00
1688223120,1.950e+00,4.541e+00,6.491e+00
1688223180,1.923e+00,4.490e+00,6.412e+00
1688223240,1.882e+00,4.462e+00,6.344e+00
1688223300,1.857e+00,4.404e+00,6.261e+00
1688223360,1.839e+00,4.411e+00,6.250e+00
1688223420,1.870e+00,4.415e+00,6.285e+00
1688223480,1.859e+00,4.381e+00,6.240e+00
1688223540,1.809e+00,4.346e+00,6.155e+00
1688223600,1.782e+00,4.339e+00,6.121e+00
1688223660,1.771e+00,4.316e+00,6.086e+00
1688223720,1.769e+00,4.303e+00,6.072e+00
1688223780,1.744e+00,4.278e+00,6.022e+00
1688223840,1.711e+00,4.215e+00,5.926e+00
1688223900,1.709e+00,4.190e+00,5.899e+00
1688223960,1.726e+00,4.223e+00,5.949e+00
1688224020,1.709e+00,4.191e+00,5.900e+00
1688224080,1.704e+00,4.228e+00,5.932e+00
1688224140,1.707e+00,4.253e+00,5.961e+00
1688224200,1.761e+00,4.193e+00,5.955e+00
1688224260,1.735e+00,4.150e+00,5.885e+00
1688224320,1.705e+00,4.146e+00,5.851e+00
1688224380,1.573e+00,3.982e+00,5.555e+00
1688224440,1.520e+00,3.829e+00,5.348e+00
1688224500,1.474e+00,3.718e+00,5.192e+00
1688224560,1.413e+00,3.560e+00,4.972e+00
1688224620,1.345e+00,3.458e+00,4.803e+00
1688224680,1.249e+00,3.374e+00,4.623e+00
1688224740,1.234e+00,3.296e+00,4.530e+00
1688224800,1.223e+00,3.225e+00,4.448e+00
1688224860,1.213e+00,3.220e+00,4.433e+00
1688224920,1.200e+00,3.237e+00,4.438e+00
1688224980,1.200e+00,3.267e+00,4.467e+00
1688225040,1.201e+00,3.244e+00,4.446e+00
1688225100,1.183e+00,3.243e+00,4.425e+00
1688225160,1.158e+00,3.216e+00,4.374e+00
1688225220,1.130e+00,3.185e+00,4.314e+00
1688225280,1.105e+00,3.159e+00,4.265e+00
1688225340,1.059e+00,3.151e+00,4.210e+00
1688225400,1.012e+00,3.145e+00,4.157e+00
1688225460,9.910e-01,3.146e+00,4.136e+00
1688225520,9.720e-01,3.139e+00,4.110e+00
1688225580,9.700e-01,3.098e+00,4.069e+00
1688225640,9.730e-01,3.109e+00,4.082e+00
1688225700,9.590e-01,3.124e+00,4.083e+00
1688225760,9.400e-01,3.145e+00,4.085e+00
1688225820,9.370e-01,3.130e+00,4.067e+00
1688225880,9.250e-01,3.052e+00,3.977e+00
1688225940,8.910e-01,2.979e+00,3.869e+00
1688226000,8.390e-01,2.973e+00,3.812e+00
1688226060,7.890e-01,2.977e+00,3.766e+00
1688226120,7.390e-01,2.990e+00,3.730e+00
1688226180,7.150e-01,2.982e+00,3.697e+00
1688226240,6.980e-01,3.014e+00,3.711e+00
1688226300,6.880e-01,3.051e+00,3.739e+00
1688226360,6.800e-01,3.102e+00,3.783e+00
1688226420,6.870e-01,3.174e+00,3.861e+00
1688226480,7.220e-01,3.187e+00,3.909e+00
1688226540,7.450e-01,3.169e+00,3.913e+00
1688226600,7.720e-01,3.132e+00,3.904e+00
1688226660,8.190e-01,3.110e+00,3.928e+00
1688226720,8.490e-01,3.025e+00,3.874e+00
1688226780,8.670e-01,2.951e+00,3.817e+00
1688226840,8.670e-01,2.870e+00,3.736e+00
1688226900,8.780e-01,2.773e+00,3.651e+00
1688226960,8.700e-01,2.682e+00,3.552e+00
1688227020,8.660e-01,2.631e+00,3.497e+00
1688227080,8.520e-01,2.570e+00,3.422e+00
1688227140,8.100e-01,2.502e+00,3.312e+00
1688227200,8.300e-01,2.487e+00,3.317e+00
1688227260,8.230e-01,2.448e+00,3.271e+00
1688227320,8.180e-01,2.383e+00,3.200e+00
1688227380,7.980e-01,2.340e+00,3.138e+00
1688227440,7.760e-01,2.330e+00,3.107e+00
1688227500,7.580e-01,2.319e+00,3.077e+00
1688227560,7.390e-01,2.261e+00,3.000e+00
1688227620,7.280e-01,2.231e+00,2.959e+00
1688227680,6.920e-01,2.149e+00,2.842e+00
1688227740,6.760e-01,2.132e+00,2.808e+00
1688227800,6.610e-01,2.135e+00,2.795e+00
1688227860,6.500e-01,2.122e+00,2.771e+00
1688227920,6.400e-01,2.088e+00,2.728e+00
1688227980,6.230e-01,2.058e+00,2.681e+00
1688228040,6.190e-01,2.065e+00,2.685e+00
1688228100,6.100e-01,2.071e+00,2.681e+00
1688228160,6.020e-01,2.076e+00,2.677e+00
1688228220,5.920e-01,2.054e+00,2.646e+00
1688228280,5.820e-01,2.015e+00,2.597e+00
1688228340,5.660e-01,1.967e+00,2.533e+00
1688228400,5.620e-01,1.938e+00,2.500e+00
1688228460,5.590e-01,1.930e+00,2.488e+00
1688228520,5.520e-01,1.919e+00,2.471e+00
1688228580,5.910e-01,2.039e+00,2.630e+00
1688228640,5.970e-01,2.111e+00,2.709e+00
1688228700,5.900e-01,2.098e+00,2.688e+00
1688228760,5.910e-01,2.071e+00,2.662e+00
1688228820,5.910e-01,2.069e+00,2.661e+00
1688228880,5.880e-01,2.062e+00,2.650e+00
1688228940,5.910e-01,2.047e+00,2.639e+00
1688229000,5.810e-01,2.037e+00,2.618e+00
1688229060,5.160e-01,1.907e+00,2.422e+00
1688229120,5.180e-01,1.879e+00,2.397e+00
1688229180,5.110e-01,1.889e+00,2.400e+00
1688229240,5.000e-01,1.869e+00,2.369e+00
1688229300,4.990e-01,1.875e+00,2.373e+00
1688229360,4.860e-01,1.884e+00,2.370e+00
1688229420,4.790e-01,1.877e+00,2.356e+00
1688229480,4.730e-01,1.874e+00,2.347e+00
1688229540,4.780e-01,1.820e+00,2.298e+00
1688229600,4.730e-01,1.783e+00,2.257e+00
1688229660,5.100e-01,1.738e+00,2.248e+00
1688229720,1.642e+00,1.189e+00,2.831e+00
1688229780,4.990e-01,2.096e+00,2.595e+00
1688229840,3.110e-01,1.338e+00,1.649e+00
1688229900,3.740e-01,1.345e+00,1.720e+00
1688229960,4.140e-01,1.387e+00,1.801e+00
1688230020,4.180e-01,1.431e+00,1.849e+00
1688230080,4.290e-01,1.465e+00,1.894e+00
1688230140,4.350e-01,1.481e+00,1.917e+00
1688230200,4.340e-01,1.481e+00,1.915e+00
1688230260,4.350e-01,1.481e+00,1.916e+00
1688230320,4.390e-01,1.515e+00,1.954e+00
1688230380,4.110e-01,1.572e+00,1.983e+00
1688230440,3.860e-01,1.522e+00,1.908e+00
1688230500,3.860e-01,1.479e+00,1.865e+00
1688230560,3.820e-01,1.469e+00,1.851e+00
1688230620,3.670e-01,1.547e+00,1.914e+00
1688230680,3.560e-01,1.607e+00,1.963e+00
1688230740,3.550e-01,1.567e+00,1.922e+00
1688230800,3.470e-01,1.493e+00,1.841e+00
1688230860,3.410e-01,1.463e+00,1.805e+00
1688230920,3.460e-01,1.456e+00,1.802e+00
1688230980,3.500e-01,1.474e+00,1.825e+00
1688231040,3.540e-01,1.489e+00,1.843e+00
1688231100,3.650e-01,1.413e+00,1.777e+00
1688231160,3.810e-01,1.393e+00,1.773e+00
1688231220,3.860e-01,1.447e+00,1.833e+00
1688231280,3.920e-01,1.490e+00,1.882e+00
1688231340,3.960e-01,1.513e+00,1.909e+00
1688231400,3.880e-01,1.532e+00,1.920e+00
1688231460,3.860e-01,1.520e+00,1.906e+00
1688231520,3.760e-01,1.431e+00,1.807e+00
1688231580,3.660e-01,1.357e+00,1.723e+00
1688231640,3.680e-01,1.297e+00,1.665e+00
1688231700,3.510e-01,1.237e+00,1.589e+00
1688231760,3.330e-01,1.159e+00,1.492e+00
1688231820,3.150e-01,1.082e+00,1.397e+00
1688231880,3.020e-01,1.033e+00,1.334e+00
1688231940,2.870e-01,1.022e+00,1.309e+00
1688232000,2.960e-01,1.076e+00,1.371e+00
1688232060,2.880e-01,1.123e+00,1.411e+00
1688232120,3.390e-01,1.086e+00,1.425e+00
1688232180,3.840e-01,1.130e+00,1.515e+00
1688232240,4.000e-01,1.151e+00,1.550e+00
1688232300,4.060e-01,1.183e+00,1.589e+00
1688232360,4.070e-01,1.194e+00,1.601e+00
1688232420,4.100e-01,1.210e+00,1.620e+00
1688232480,4.140e-01,1.170e+00,1.584e+00
1688232540,4.230e-01,1.145e+00,1.568e+00
1688232600,3.520e-01,1.191e+00,1.543e+00
1688232660,3.250e-01,1.158e+00,1.482e+00
1688232720,3.310e-01,1.138e+00,1.469e+00
1688232780,3.400e-01,1.085e+00,1.425e+00
1688232840,3.490e-01,1.050e+00,1.399e+00
1688232900,3.520e-01,1.008e+00,1.360e+00
1688232960,3.540e-01,1.007e+00,1.361e+00
1688233020,3.690e-01,1.064e+00,1.433e+00
1688233080,3.730e-01,1.091e+00,1.465e+00
1688233140,3.820e-01,1.121e+00,1.503e+00
1688233200,3.710e-01,1.155e+00,1.526e+00
1688233260,3.570e-01,1.160e+00,1.517e+00
1688233320,3.490e-01,1.151e+00,1.499e+00
1688233380,3.450e-01,1.128e+00,1.472e+00
1688233440,3.340e-01,1.111e+00,1.444e+00
1688233500,3.180e-01,1.045e+00,1.363e+00
1688233560,3.160e-01,1.014e+00,1.330e+00
1688233620,3.110e-01,1.012e+00,1.323e+00
1688233680,3.060e-01,1.018e+00,1.323e+00
1688233740,3.080e-01,1.063e+00,1.370e+00
1688233800,3.170e-01,1.112e+00,1.429e+00
